text,label,template_id
"Internship Opportunity at Wipro. Role: UI/UX Designer Intern. Duration: 3 months. Location: Ahmedabad (Hybrid). Stipend: ₹20,000/month. No registration fee.",0,legit_6
You won a lottery selection for Wipro internship! Pay ₹1499 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
"Hey, my team at SAP Labs is hiring a Data Analyst. Great work culture and benefits. If interested, apply through https://careers.saplabs.com and I can refer you internally. Happy to chat!",0,legit_19
"Subject: Application for QA Engineer - Adobe

Dear Hiring Manager,

I am writing to express my interest in the QA Engineer position at Adobe. With 8 years of experience in Kubernetes, I believe I would be a strong fit.

Best regards",0,legit_20
"Position: Product Manager
Company: Ernst & Young
Location: Kolkata
Experience: 2-5 years
Skills: TensorFlow, Node.js, PyTorch
Apply: https://careers.ernstyoung.com

Equal opportunity employer.",0,legit_3
"Dear Candidate, Infosys is offering guaranteed placement with ₹8,000/month salary. To proceed, pay ₹599 as security deposit. Offer expires today!",1,scam_1
"Dear candidate, you've been referred for an exclusive position at Google. Salary: ₹60,000/month. This offer expires in 2 hours. Reply YES to confirm.",1,scam_12
You won a lottery selection for RapidGrowth Inc internship! Pay ₹5999 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
"Oracle certification exam registration is now open. A nominal exam fee of ₹1000 applies, fully refundable upon course completion. Register at https://careers.oracle.com before 18 July 2025.",0,legit_22
"FREE LAPTOP + ₹8,000/month job at Google. Just pay ₹5999 shipping. WhatsApp 9876543210",1,scam_27
"Subject: Application for Data Scientist - Deloitte

Dear Hiring Manager,

I am writing to express my interest in the Data Scientist position at Deloitte. With 6 years of experience in PyTorch, I believe I would be a strong fit.

Best regards",0,legit_20
"Zoho Corporation is hiring a Mobile Developer. Location: Ahmedabad. Experience: 5+ years. Skills required: React, Java. Send your resume to careers@zohocorporat.com.",0,legit_1
"Reminder: your Morgan Stanley interview is scheduled for 10 July 2025 at 17:00 IST. Please carry your original documents. This is a formal in-person process, no online payment is required at any stage.",0,legit_26
This is from SureShot Placements HR department. We found your resume on Naukri. You are shortlisted. Pay ₹2499 for aptitude test. Call: 9876543210,1,scam_20
Cognizant invites applications for Frontend Developer. CTC: 5.0 LPA. Location: Hyderabad. Qualifications: B.Tech/M.Tech in Cybersecurity. Apply by 1 August 2025.,0,legit_4
"Freshworks will be visiting Manipal Institute of Technology for campus placements on 15 December 2025. Eligible branches: CSE, IT, ECE. CTC: 5.0 LPA. No registration charges. Prepare well!",0,legit_8
"🚀 We're hiring! Salesforce needs a Backend Developer in Noida. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"Selected! MegaCorp International. ₹60,000/m. Pay ₹2499. Limited offer. +91 8888877777",1,scam_26
"Accenture Summer Internship Program 2025. Duration: 3 months. Stipend: ₹10,000/month. Eligibility: Students in Electronics. Apply at https://careers.accenture.com by 20 March 2025.",0,legit_5
Thank you for your interest in Infosys. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
"Dear Applicant, Thank you for applying to the DevOps Engineer position at Zoho Corporation. We have reviewed your application and would like to invite you for a technical interview on 15 April 2025 at 14:00 IST. Please confirm your availability. Regards, HR Team, Zoho Corporation",0,legit_10
IBM India invites applications for DevOps Engineer. CTC: 20.0 LPA. Location: Hyderabad. Qualifications: B.Tech/M.Tech in Artificial Intelligence. Apply by 9 March 2025.,0,legit_4
"Dear candidate, you've been referred for an exclusive position at RapidGrowth Inc. Salary: ₹40,000/month. This offer expires in 2 hours. Reply YES to confirm.",1,scam_12
This is from TechVision Solutions HR department. We found your resume on Naukri. You are shortlisted. Pay ₹1999 for aptitude test. Call: +91 76543 21098,1,scam_20
"🚀 We're hiring! IBM India needs a Machine Learning Engineer in Pune. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"Hi! PrimeWork Solutions is looking for data entry operators. Work from home. Earn ₹25,000/day. No experience needed. Pay ₹1499 to start. WhatsApp: +91 76543 21098",1,scam_13
"Job Opening: Full Stack Developer at Morgan Stanley, Pune. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.morganstanle.com.",0,legit_2
"Dear Applicant, Thank you for applying to the UI/UX Designer position at CRED. We have reviewed your application and would like to invite you for a technical interview on 25 November 2025 at 11:00 IST. Please confirm your availability. Regards, HR Team, CRED",0,legit_10
"Hello, this is Anjali from Flipkart recruitment team. We reviewed your profile and would like to proceed with onboarding. Kindly share your bank account number and Aadhaar details to process your first month's salary in advance.",1,scam_30
Capgemini Recruitment 2025. Post: Systems Administrator. Vacancies: 39. Qualification: BCA. Age limit: 18-33 years. Apply online at https://careers.capgemini.com. Last date: 13 August 2025. No application fee for SC/ST candidates.,0,legit_16
"Congrats! U r selected 4 MegaCorp International job. Sal: 50,000/m. Pay 4999 2 confirm. Call +91 87654 32109 NOW!",1,scam_25
"Hello, this is Amit from SmartWork India recruitment team. We reviewed your profile and would like to proceed with onboarding. Kindly share your bank account number and Aadhaar details to process your first month's salary in advance.",1,scam_30
"Earn ₹5,000/month by referring friends to Microsoft! Pay ₹999 membership fee. Each referral earns you ₹500. Unlimited income potential!",1,scam_23
"Dear Amit, Please find attached your offer letter from Zomato. To activate your employment, transfer ₹9999 to the following UPI: recruiter2024@gpay. HR Team",1,scam_15
"Join Paytm affiliate program. Invest ₹1999 and earn ₹75,000/month passive income. 100% guaranteed returns. WhatsApp: +91 98765 43210",1,scam_24
"Earn ₹2,00,000/month by referring friends to TopNotch Hiring! Pay ₹2999 membership fee. Each referral earns you ₹500. Unlimited income potential!",1,scam_23
"Internship Opportunity at Cognizant. Role: Business Analyst Intern. Duration: 4 months. Location: Gurgaon (Hybrid). Stipend: ₹20,000/month. No registration fee.",0,legit_6
"Dear Candidate, InstantHire Pvt Ltd is offering guaranteed placement with ₹2,00,000/month salary. To proceed, pay ₹5999 as security deposit. Offer expires today!",1,scam_1
"Hurry! Capgemini campus placement registration closes 12 December 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
"Telegram job alert! DreamJob India needs 500 workers for data entry. ₹1,00,000/day guaranteed. Join our channel and pay ₹2499 to register.",1,scam_19
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Data Scientist position at HCL Technologies. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"Congrats! U r selected 4 GoldenGate Careers job. Sal: 8,000/m. Pay 599 2 confirm. Call +91 9999988888 NOW!",1,scam_25
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹1,20,000/month CTC. Registration fee ₹999. Venue details after payment.",1,scam_22
We are pleased to inform you that you have been shortlisted for the UI/UX Designer position at Salesforce. The next round is a coding test scheduled on 6 May 2025. No fees required at any stage of recruitment.,0,legit_11
SureShot Placements recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to amazon.hiring@gmail.com.,1,scam_34
"Remote Frontend Developer position at Wipro. We're a distributed team working across Ahmedabad and Bangalore. Stack: TensorFlow, Python, AWS. Salary: 15.0 LPA. Apply: careers@wipro.com",0,legit_17
"FREE LAPTOP + ₹3,000/month job at TopNotch Hiring. Just pay ₹5999 shipping. WhatsApp +91 76543 21098",1,scam_27
"Reminder: your Atlassian interview is scheduled for 4 August 2025 at 14:00 IST. Please carry your original documents. This is a formal in-person process, no online payment is required at any stage.",0,legit_26
"Join InstantHire Pvt Ltd affiliate program. Invest ₹4999 and earn ₹1,00,000/month passive income. 100% guaranteed returns. WhatsApp: +91 87654 32109",1,scam_24
"CRED will be visiting BITS Pilani for campus placements on 26 May 2025. Eligible branches: CSE, IT, ECE. CTC: 7.0 LPA. No registration charges. Prepare well!",0,legit_8
"About Razorpay: We are a leading cloud computing company based in Noida.

Role: Mobile Developer
Responsibilities:
- Design and develop PostgreSQL solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 4+ years in PostgreSQL
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.razorpay.com",0,legit_15
"Join our early-stage startup PhonePe! We're building next-gen payments and need a Data Analyst. Equity + competitive salary. If you're passionate about Electrical Engineering, send your resume to careers@phonepe.com.",0,legit_18
"Thank you for your interest in Freshworks. We are currently reviewing applications for the Cloud Architect position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"Tech Mahindra Summer Internship Program 2025. Duration: 6 months. Stipend: ₹30,000/month. Eligibility: Students in Information Technology. Apply at https://careers.techmahindra.com by 3 March 2025.",0,legit_5
